,filename,Rating_Valence,Rating_Arousal,F0,F1-Mean,F2-Mean,F3-Mean,F1 - Bandwidth,F2 - Bandwidth,F3 - Bandwidth+,Intensity,Intensity - SD,Spectral Centroid,Spectral Centroid - SD
209,26,2.58333333,3.16666667,91.4772653,738.22,1898.55,2702.37,230.81,410.74,292.47,70.33,9.07,457.072928,1190.71555
210,60,3.35294118,3.33333333,88.270225,1107.72,1959.54,2780.55,380.19,388.71,444.64,70.51,15.94,870.598872,1328.31861
211,331,2.8,3.0,80.408542,958.36,1921.64,2688.02,373.45,489.47,442.6,70.51,12.28,514.399872,554.856264
212,483,2.73333333,3.70588235,82.5351997,941.24,2173.2,2922.57,354.59,318.48,437.07,70.35,12.84,1019.17798,1994.95557
213,318,2.42857143,3.61111111,84.5606517,808.12,1575.11,2548.65,246.8,216.54,197.86,70.5,11.7,606.269239,510.142133
214,741,2.88235294,2.88235294,82.5470904,800.01,2061.98,2914.07,263.42,593.36,589.72,70.51,9.62,409.337724,1272.09962
215,411,3.0,3.11111111,89.2049407,1017.64,2165.92,2992.98,423.23,397.76,416.97,70.43,8.96,787.785478,2539.27806
216,202,2.64285714,3.41176471,78.2421017,898.46,2073.1,2814.95,404.76,674.09,610.92,70.4,13.82,793.654349,1798.30656
217,863,3.07142857,3.16666667,84.4843171,745.8,1828.49,2807.72,302.53,460.67,445.84,70.35,8.85,342.71065,842.935801
218,199,3.22222222,2.61538462,81.345566,850.52,1455.53,2767.57,330.4,309.22,294.28,70.47,11.22,421.389922,367.925707
219,991,2.52941176,2.92857143,81.0378087,957.34,1908.73,2893.65,242.19,505.39,296.73,70.4,10.11,1519.49271,2244.44302
220,136,2.71428571,2.41176471,80.0334016,722.37,2053.03,2893.4,343.36,329.81,644.4,70.49,11.38,361.940971,423.369011
221,640,2.92857143,2.88888889,88.0011913,976.71,2105.88,2705.68,243.47,611.97,672.74,70.5,9.95,1503.9238,2653.59051
222,605,3.11111111,2.35294118,80.8231588,719.15,1876.67,2645.29,182.33,378.4,280.54,70.44,11.09,484.132099,491.114198
223,116,3.16666667,2.0,80.1100869,683.59,1938.92,2648.46,161.88,457.82,395.88,70.78,13.8,358.364255,486.340101
224,755,2.55555556,3.625,86.1691596,1261.99,2385.26,2973.79,342.34,437.99,412.07,70.48,16.23,2498.38801,2856.8716
225,1113,2.78571429,2.82352941,80.5914553,836.71,1947.92,2735.07,247.8,483.83,429.76,70.5,12.86,1645.32387,2533.48013
226,504,2.72222222,3.46153846,78.6889146,830.93,1904.51,2642.15,226.21,492.32,420.32,70.29,10.9,777.839433,1566.73896
227,800,3.16666667,1.94117647,87.229386,555.98,1236.33,2884.79,267.26,272.09,376.12,70.4,10.77,373.823152,431.557945
228,320,3.16666667,2.25,79.4676747,853.5,1746.31,2635.48,375.03,458.36,277.54,70.6,12.17,401.604062,669.706324
229,999,2.55555556,3.07692308,86.2720432,868.82,1837.83,2909.2,347.96,632.03,361.74,70.32,9.16,956.331531,2117.03712
230,794,3.88888889,3.0,82.9183967,952.12,1684.03,2616.0,290.6,412.1,206.72,70.43,11.63,687.635686,498.621457
231,1104,2.85714286,3.44444444,94.5011534,741.3,1865.44,2770.49,330.45,490.12,357.6,70.39,11.97,1293.02286,2641.9798
232,21,2.66666667,2.92307692,82.2990147,538.38,1912.44,2894.52,115.85,420.11,328.98,70.4,9.13,282.272172,362.13372
233,848,2.85714286,2.4375,85.5554541,811.03,1836.77,2654.86,249.81,658.9,538.25,70.52,11.45,204.453142,334.790556
234,243,3.13333333,2.17647059,84.1190353,974.42,1979.54,2908.87,382.88,451.4,577.89,70.51,11.99,361.656274,734.120233
235,730,2.38888889,3.76470588,84.2219464,996.79,2084.16,2813.83,303.9,543.85,414.5,70.29,9.59,1044.16786,1845.14104
236,72,3.28571429,2.94444444,78.3698694,1077.43,2171.19,2850.01,439.87,550.92,566.71,70.47,11.83,716.690705,2125.60303
237,1059,3.23076923,3.22222222,89.6933266,964.27,2038.48,2885.65,283.65,578.7,545.04,70.54,13.42,1057.27675,2334.90881
238,568,3.42857143,3.05555556,83.4315836,665.9,1917.17,2819.47,381.28,477.53,356.59,70.54,10.05,343.058715,659.961232
239,348,3.07142857,2.77777778,81.9384954,673.82,1928.26,2853.68,272.61,450.54,434.25,70.4,11.85,222.219175,267.183991
240,292,3.27777778,2.47058824,89.2013137,523.35,1831.14,2766.2,128.12,428.95,216.49,70.43,10.83,273.117616,466.865508
241,647,2.92307692,1.64705882,78.5227091,665.13,1504.68,2698.1,156.28,149.22,172.42,70.47,10.13,768.589311,454.032754
242,648,2.57142857,2.6875,81.5299436,548.6,1541.35,2567.96,171.3,186.45,223.87,70.55,10.06,481.372106,422.47334
243,938,3.05555556,4.0,92.3122771,1044.26,2146.87,2779.22,370.56,493.01,315.19,70.36,13.63,1029.46304,1986.17487
244,23,3.0,2.69230769,81.9184582,768.45,1744.3,2634.72,280.03,300.34,231.53,70.53,11.47,408.117023,717.443268
245,240,2.72222222,2.53846154,81.1123611,736.19,1521.32,2795.39,244.14,449.07,177.24,70.63,12.03,525.31064,310.798073
246,275,2.64705882,3.0625,82.5544151,1098.32,2210.68,2838.03,542.95,725.9,760.25,70.57,11.43,846.103058,1688.54729
247,12,2.57142857,3.11111111,83.9548362,1093.44,1946.23,2745.53,380.89,429.91,290.42,70.48,14.11,1086.11496,1777.56281
248,1007,2.33333333,4.3125,86.6642611,951.37,1962.07,2822.99,436.74,536.75,460.64,70.57,10.49,3704.93524,3446.99859
249,376,3.30769231,3.33333333,85.7137656,785.89,1771.28,2739.72,326.68,422.57,541.44,70.39,11.42,464.262425,418.136348
250,656,3.07142857,2.5,88.2578738,641.29,1801.48,2712.58,281.78,326.63,277.43,70.45,9.41,347.225878,539.32697
251,785,3.375,2.875,89.0577285,1034.59,2056.58,2917.38,261.78,347.37,402.18,70.49,16.48,371.340006,746.207717
252,149,3.0,2.17647059,86.1490799,596.97,2133.3,2993.61,215.46,249.14,386.18,70.5,9.63,378.465361,549.044355
253,168,2.61111111,3.94117647,89.2342958,1008.05,2026.95,2755.64,326.86,568.96,582.41,70.25,13.05,1376.07818,3115.32608
254,708,2.92857143,3.22222222,89.7831578,1011.09,1920.47,2641.73,558.83,305.14,374.47,70.46,11.73,539.594451,910.650352
255,919,3.0,3.4,84.7246906,875.64,2042.95,2845.67,290.98,576.53,537.25,70.36,12.24,416.021721,509.594076
256,940,2.23076923,3.0,88.3713051,751.57,2026.24,2707.45,367.14,545.82,420.34,70.43,9.26,1492.27931,2494.17733
257,867,2.61111111,2.53846154,97.2760854,626.15,2079.54,2710.07,228.55,371.34,373.93,70.46,11.52,214.870049,312.029688
258,114,2.55555556,3.58823529,83.7813812,1013.79,2131.04,2898.0,349.29,664.54,325.68,70.36,10.69,731.484032,1647.0102
259,944,3.22222222,2.69230769,80.77306,681.2,1813.55,2831.47,310.21,568.22,427.58,70.51,9.57,296.618027,571.839719
260,223,3.0,4.53846154,83.0976649,1186.16,2292.06,2900.02,448.89,586.42,613.19,70.47,11.07,1317.41266,2528.12928
261,719,2.53333333,2.58823529,80.1598305,777.64,2080.98,2822.4,344.66,775.38,342.49,70.4,9.93,734.946956,1754.64356
262,1015,2.94117647,3.53846154,85.683665,832.14,1727.17,2823.78,328.24,475.87,400.8,70.5,13.09,1138.62204,2220.04894
263,972,2.5,3.15384615,86.3270522,747.88,1945.29,2958.55,342.87,567.03,416.82,70.37,11.49,345.453769,903.631706
264,779,3.125,3.30769231,79.4400173,943.71,1998.71,2701.32,231.02,298.75,265.14,70.45,9.94,610.722369,748.776308
265,963,2.0,3.35294118,84.8715246,740.6,1636.78,2801.38,331.96,633.58,352.35,70.29,11.92,595.965593,1654.32786
266,1072,2.82352941,3.46153846,88.376336,688.37,2024.9,2846.47,342.12,627.69,531.55,70.42,12.5,1320.23828,2710.95279
267,326,3.05555556,4.07692308,81.1840072,1062.81,2224.76,2810.24,406.67,628.23,629.2,70.34,12.97,956.618181,1956.27514
268,540,2.23076923,2.82352941,81.8563698,900.34,1977.9,2758.93,402.49,582.3,436.9,70.41,9.53,952.083269,1996.05819
269,903,3.61538462,2.875,95.5706517,711.21,1677.07,2800.65,264.89,391.45,278.86,70.38,9.47,388.319541,392.134772
270,1068,2.64705882,3.625,91.0065135,940.39,2223.07,2901.43,409.49,538.08,435.0,70.39,14.66,822.80399,2137.46693
271,1075,2.47058824,3.30769231,84.5989932,725.78,1798.01,2856.05,389.69,602.8,386.22,70.6,10.12,1566.91824,2737.05405
272,488,2.88888889,3.41176471,84.468123,1022.39,2249.18,2872.98,456.58,539.45,542.79,70.34,10.27,1598.39174,2605.3879
273,547,2.28571429,3.29411765,79.1322597,881.56,2008.79,2865.74,305.34,466.27,420.92,70.41,10.02,713.081031,1494.22888
274,325,2.94444444,4.0,84.298972,975.65,2074.8,2889.93,398.05,500.65,541.33,70.29,14.03,1282.02536,2141.48289
275,32,2.57142857,3.16666667,81.7713489,828.7,1925.31,2678.12,279.91,327.42,394.23,70.38,9.73,470.356091,952.603631
276,977,3.0,2.46153846,89.1592141,720.25,2058.61,2905.72,238.42,531.71,644.27,70.37,8.83,454.904179,1608.60763
277,850,3.14285714,2.83333333,99.3283179,848.35,1731.62,2706.81,332.87,524.31,474.77,70.42,12.29,242.77994,394.432265
278,33,2.0,2.82352941,80.0504378,813.14,1981.96,2801.17,346.75,406.67,343.47,70.37,9.2,508.383937,1157.59051
279,452,2.76470588,1.94117647,77.3447372,658.84,2071.55,2926.65,261.96,382.22,433.5,70.53,9.12,563.272189,1453.79743
280,153,2.2,3.8125,85.4672933,942.4,1993.99,2822.8,261.23,362.92,266.17,70.37,9.26,831.057635,1660.99184
281,1088,2.53333333,3.52941176,94.4569654,981.82,1967.63,2745.17,361.0,551.11,551.16,70.47,12.56,899.971721,2052.19868
282,643,2.64285714,2.82352941,81.4693907,622.11,1419.97,2642.13,218.44,209.17,188.86,70.5,11.11,573.200374,473.786021
283,484,3.0,2.84615385,83.3616891,840.99,2138.89,2808.87,295.77,411.44,532.12,70.37,10.8,306.965818,500.542672
284,1005,2.61111111,2.76470588,82.0645779,781.42,1651.72,2769.05,256.52,328.35,221.22,70.42,12.29,910.649964,1452.26682
285,471,3.35714286,3.17647059,80.9449625,916.6,2133.26,2918.93,357.65,349.96,225.49,70.36,7.99,930.696689,1652.71419
286,1067,2.77777778,3.92307692,93.2998391,1036.15,2187.3,2920.07,458.33,665.58,561.31,70.37,13.91,1644.05258,2874.08994
287,22,2.78571429,3.05555556,82.4005638,929.63,1866.99,2833.07,338.04,373.3,262.32,70.36,10.52,367.16849,487.775472
288,450,2.77777778,3.07692308,89.2678561,801.04,1739.6,2666.36,398.06,674.29,615.12,70.39,9.94,524.634431,1029.85871
289,858,2.77777778,3.625,96.0927087,1143.38,2408.09,2974.37,321.6,659.87,515.49,70.66,12.06,1842.88316,2980.93931
290,889,3.08333333,1.90909091,82.5662969,709.28,1647.41,2798.42,312.73,462.57,410.34,70.45,8.97,347.95944,648.704364
291,788,3.05555556,3.4375,88.5667296,866.82,1962.56,2777.39,412.78,304.8,316.77,70.39,11.53,529.287146,1144.61386
292,224,2.66666667,2.64705882,80.4357557,975.34,1917.83,2716.83,294.76,564.96,489.77,70.44,11.7,1014.9863,1741.36023
293,814,3.17647059,1.70588235,80.3007241,850.53,1668.6,2723.67,266.4,346.02,237.69,70.51,10.34,656.6857,633.755531
294,691,2.1875,3.625,78.0216646,1018.23,2046.95,2910.19,312.56,632.27,360.05,70.39,11.39,2033.66318,2660.44173
295,177,3.35294118,2.63636364,84.9081561,835.07,2040.88,2921.47,363.54,417.45,487.42,70.6,9.68,473.545885,1771.94368
296,1024,2.8125,3.38461538,79.8345717,848.61,1891.42,2805.53,319.53,353.8,450.89,70.46,12.58,1466.21113,2494.0407
297,970,2.38888889,3.41176471,91.1306777,917.07,2033.6,2859.08,252.3,605.63,443.9,70.34,10.39,1036.45162,1824.39368
298,904,2.64705882,3.16666667,82.0095269,842.73,2030.81,2676.04,509.29,556.2,644.88,70.5,14.09,357.664066,801.77812
299,714,3.35294118,2.82352941,84.9385507,834.24,1757.47,2737.94,245.11,276.25,214.39,70.4,10.75,653.467289,1026.05273
300,152,2.2,2.58823529,82.5207798,793.46,1894.75,2745.07,361.36,474.82,454.89,70.53,9.58,295.363665,366.348278
301,932,2.71428571,3.13333333,86.164638,966.28,1971.41,2952.5,454.63,597.08,475.67,70.32,11.26,1980.06871,2727.85458
302,845,2.94444444,3.52941176,91.2693086,801.81,1942.91,2571.81,243.36,466.52,268.87,70.42,12.27,311.384588,619.843076
303,346,2.78571429,2.3125,79.1623695,882.48,2190.24,3028.35,249.44,255.73,354.61,70.61,13.23,332.565868,628.856454
304,405,3.625,2.30769231,81.6838489,942.88,2247.46,2977.48,495.83,474.63,422.73,70.56,14.91,461.953465,743.194957
305,35,2.44444444,2.70588235,82.3564425,804.32,1898.04,2787.15,368.51,493.73,763.59,70.36,9.15,507.252967,1161.07788
306,563,2.8125,2.54545455,85.7515639,814.19,1771.0,2627.58,308.1,362.85,385.45,70.58,13.53,400.533505,375.33911
307,625,3.21428571,2.72222222,87.815578,1049.03,2256.73,3054.78,264.23,544.15,360.8,70.51,11.64,339.241214,992.674658
308,360,3.0,2.47058824,84.2079624,693.9,2093.68,2933.12,168.05,416.78,441.38,70.47,12.53,228.034507,299.572982
309,457,2.53333333,3.35294118,85.0886753,768.01,2044.87,2693.66,246.33,524.83,561.43,70.4,10.13,1020.30965,2051.58894
310,555,2.07142857,2.0,82.6846474,746.24,1741.57,2717.01,285.72,306.09,212.78,70.58,11.37,266.754033,419.873833
311,137,3.17647059,3.63636364,78.6295866,874.0,1760.29,2742.16,487.22,393.59,395.66,70.43,10.11,755.144444,1501.23502
312,653,2.5,3.64705882,85.7106655,1066.83,2008.89,2994.71,289.5,480.71,457.2,70.32,9.12,1365.35283,2156.19304
313,796,3.33333333,2.38461538,84.9637586,669.29,1765.89,2754.64,233.46,653.16,360.55,70.48,11.08,373.075124,508.075131
314,942,2.33333333,3.05882353,85.2149253,903.89,1830.88,2926.6,300.62,741.26,325.79,70.42,9.62,1320.84499,2609.92242
315,546,2.85714286,2.61111111,93.4377777,737.75,1732.49,2738.25,413.92,350.08,577.06,70.49,12.54,350.251775,419.900515
316,987,2.38888889,4.5,89.9235405,940.72,2099.69,2867.97,541.36,481.25,287.72,70.44,13.08,1722.13901,2611.51541
317,954,2.38888889,3.0,84.6772401,606.2,1900.48,2836.31,288.28,537.62,445.79,70.37,9.39,307.588679,485.091937
318,53,3.07142857,3.0,83.3661019,478.4,1667.85,2689.52,156.84,463.23,337.28,70.35,12.71,271.271316,265.428391
319,877,2.13333333,3.0,83.1104496,584.66,1503.26,2698.66,207.37,287.08,243.57,70.31,7.02,394.935887,351.556017
320,1014,3.81818182,2.4375,83.4739514,744.08,1536.58,2953.07,350.45,468.84,509.27,70.54,8.7,733.404455,1536.91438
321,57,2.9375,3.07692308,81.6384028,845.22,2132.38,2922.01,280.27,431.22,394.44,70.33,11.27,902.605277,1858.52572
322,1052,2.94117647,3.61538462,97.1966698,766.14,2009.21,2991.95,343.08,405.89,446.01,70.52,9.19,1197.77047,2471.82186
323,468,2.4,2.29411765,83.1855664,495.34,1729.09,2694.9,145.04,406.19,488.02,70.51,9.74,209.038054,154.078919
324,880,3.05555556,2.82352941,84.9896732,789.75,1960.31,2761.95,187.2,356.02,336.94,70.33,10.52,410.411298,486.825798
325,79,2.35714286,3.35294118,80.9874168,854.22,1935.58,2677.79,301.6,332.74,352.77,70.5,9.94,885.584954,1678.26112
326,508,3.0,2.9375,80.3889343,721.5,1958.09,2759.56,176.68,304.65,317.8,70.33,9.39,539.066856,1045.87152
327,328,2.72222222,2.82352941,81.7244809,936.51,1852.09,2770.92,428.37,544.95,703.11,70.55,11.78,407.891796,459.192244
328,200,2.9375,3.38461538,77.7186245,904.93,2178.14,2873.03,243.49,367.12,215.48,70.45,13.2,484.171915,555.881555
329,375,2.0,2.75,79.3756842,945.06,1953.76,2880.99,338.37,533.88,539.87,70.67,12.66,459.799181,527.412439
330,1090,2.94117647,2.82352941,91.2183133,1110.79,2127.49,2956.15,421.66,672.96,501.1,70.75,13.66,1120.17006,2182.11181
331,64,3.8125,2.05882353,79.3495083,651.67,1737.3,2701.31,201.37,263.44,318.1,70.55,11.61,383.006073,425.686868
332,1115,3.27777778,3.07692308,80.5595071,872.72,1867.47,2711.86,194.68,364.28,380.12,70.44,9.59,940.971572,1772.1713
333,305,2.61111111,3.45454545,79.807315,742.86,1930.6,2760.32,211.32,381.1,306.83,70.37,9.7,944.750497,1706.0623
334,829,3.58823529,3.23076923,83.6068802,946.19,2039.96,2861.9,351.62,521.1,555.29,70.36,10.09,464.403543,1172.38872
335,898,2.16666667,3.94117647,86.0348986,1115.34,2320.99,3021.03,488.73,499.14,390.13,70.39,9.83,1958.72783,3434.36811
336,815,3.11111111,2.84615385,86.0793101,532.23,1991.98,2962.66,127.31,344.32,200.68,70.38,9.87,403.034864,737.782183
337,336,2.66666667,2.57142857,84.8861794,533.41,1972.75,2771.38,199.19,406.61,451.24,70.44,10.8,248.043521,377.261503
338,939,3.125,3.08333333,86.0225093,950.4,2103.55,2867.61,388.02,509.87,646.95,70.51,10.08,2073.74933,3001.84718
339,1010,3.23076923,2.88235294,83.9174338,902.3,2014.8,2667.79,338.57,359.32,339.89,70.51,10.66,846.525858,1311.84752
340,986,2.70588235,4.46153846,89.9411633,863.76,1707.61,2777.66,326.69,267.23,246.09,70.43,10.71,1047.82077,1628.20935
341,522,2.73333333,2.41176471,85.6567317,751.46,2153.35,2932.82,123.95,389.04,412.69,70.41,10.77,221.007745,380.198617
342,618,2.66666667,2.82352941,92.3529827,735.7,1861.37,2854.67,238.71,337.16,352.74,70.4,10.97,330.384814,715.430601
343,435,2.27777778,4.0,81.2259411,1002.91,2180.19,2862.45,407.97,499.22,477.68,70.33,12.04,813.473804,1879.63487
344,604,2.64705882,2.69230769,80.1609122,903.83,1928.54,2760.42,202.46,459.46,238.73,70.35,9.6,663.991413,862.281328
345,532,3.77777778,1.58823529,81.0673079,475.53,1912.3,2869.85,120.12,315.15,215.37,70.4,7.34,193.134333,267.167929
346,332,3.28571429,3.0,80.1190549,850.35,1712.18,2695.13,327.41,337.99,375.28,70.35,12.39,777.812498,1264.24379
347,740,3.88888889,2.125,83.4390631,747.65,2045.21,2736.32,145.23,615.35,338.29,70.64,9.37,312.631344,1044.2577
348,359,2.53333333,3.29411765,80.6631171,1009.31,2032.58,2603.73,398.02,321.67,221.56,70.55,12.78,482.368735,570.562161
349,936,3.17647059,2.15384615,83.9273535,605.59,1525.19,2767.66,256.61,429.73,308.59,70.3,10.43,360.529123,402.758293
350,366,2.94444444,2.88235294,85.9744723,798.76,1737.02,2758.91,271.77,374.65,432.74,70.35,10.3,417.64643,1241.83923
351,308,2.06666667,3.70588235,84.8025937,743.13,1895.95,2923.31,198.24,435.43,331.42,70.35,12.18,253.170534,397.212305
352,645,3.11111111,3.0,81.6800618,833.96,1687.22,2762.74,299.0,564.92,302.77,70.61,12.89,427.857912,456.108035
353,17,2.82352941,3.5,90.5100336,1100.8,2048.47,2697.98,376.32,404.76,346.85,70.49,11.54,334.719461,534.8642
354,51,3.29411765,2.0625,80.517158,798.54,1583.54,2742.8,203.37,199.21,245.44,70.47,10.02,594.635698,1470.78293
355,97,2.46666667,3.52941176,81.3814725,903.54,1907.36,2760.48,312.79,683.76,392.71,70.33,10.31,734.467562,1546.07017
356,309,3.28571429,2.5,80.850766,621.51,1920.04,2717.44,465.7,646.24,516.06,70.37,8.67,306.111013,322.38594
357,55,2.82352941,3.08333333,81.6679983,834.09,1958.23,2858.31,294.61,564.29,465.55,70.35,8.46,517.865962,1285.38492
358,927,1.93333333,3.1875,83.8729727,698.53,1711.85,2601.98,332.87,393.62,311.18,70.36,10.43,700.504713,1458.72958
359,825,3.55555556,3.07692308,82.1624856,1045.04,2071.03,2770.17,374.74,691.36,746.05,70.79,14.56,570.727342,920.340805
360,1055,2.30769231,4.0,92.6305696,842.83,1803.8,2806.72,466.15,317.73,503.74,70.48,10.9,1227.97197,2567.12971
361,1076,3.4,3.70588235,90.0133198,706.94,1746.41,2835.44,310.85,358.0,235.54,70.51,10.97,1043.49037,2127.09149
362,926,3.58823529,2.38461538,83.5366287,824.61,1698.81,2854.29,311.24,485.26,450.41,70.41,8.06,507.693863,756.315516
363,112,2.81818182,2.36363636,78.9733571,1067.66,2082.06,2776.12,411.98,552.15,252.57,70.7,15.78,1162.20326,1765.58488
364,473,2.5,2.91666667,78.9353296,642.73,1778.46,2793.95,197.75,301.15,307.69,70.35,8.45,374.561207,478.50806
365,537,3.23076923,2.05882353,84.0238034,444.14,1778.32,2738.9,143.82,599.77,461.85,70.51,8.86,237.531959,348.698371
366,124,2.94117647,2.52941176,80.7395444,550.56,2022.21,2769.42,221.14,312.54,551.73,70.35,10.16,299.456353,367.229856
367,673,3.35294118,2.18181818,79.6935393,956.7,2079.1,2875.65,316.33,556.53,471.78,70.44,8.7,1417.89308,2136.03451
368,660,2.52941176,2.66666667,82.5193063,613.28,2169.66,2961.13,279.5,464.93,307.94,70.98,10.16,361.09035,723.457933
369,960,3.0,2.38888889,87.6288445,427.44,1863.81,2767.56,107.11,586.02,491.53,70.37,8.71,189.439926,152.843999
370,766,2.76470588,3.73333333,81.5096207,1107.3,2066.81,2867.81,380.23,438.82,412.96,70.36,14.58,638.461723,1232.111
371,525,3.5,2.55555556,87.5272897,496.74,1941.86,2849.47,133.69,386.98,440.59,70.41,8.54,207.271396,261.861364
372,1011,2.76923077,3.70588235,89.0903733,1048.58,2000.23,2790.22,609.95,571.25,597.34,70.58,11.42,1281.86892,2276.00335
373,1070,2.53333333,4.0,99.9636703,1110.44,2163.41,2833.76,387.33,636.31,578.81,70.51,12.37,2796.54822,3981.15342
374,906,2.46153846,3.17647059,83.7570294,774.99,1730.64,2692.81,360.28,451.44,283.24,70.35,9.99,506.704309,529.803948
375,91,2.88888889,2.58333333,79.1964337,740.73,1697.66,2678.32,218.82,334.04,270.44,70.48,11.73,417.227731,517.920736
376,367,2.78571429,1.94444444,96.2439141,738.41,1536.32,2873.12,139.87,466.82,776.48,70.53,11.49,299.595069,274.538514
377,56,2.14285714,3.44444444,82.8925631,1021.88,1998.84,2893.81,277.62,606.6,393.57,70.25,8.59,1092.5934,2311.87116
378,689,3.0,2.69230769,83.1017831,748.09,1696.27,2781.26,156.24,394.98,324.44,70.41,7.05,315.645531,548.089152
379,603,2.71428571,2.35294118,81.23317,801.31,1737.24,2725.05,184.75,346.48,228.81,70.46,8.43,363.800326,428.201592
380,1095,2.64285714,2.94117647,101.568373,822.6,1986.45,2857.27,305.81,443.28,813.97,70.45,10.84,564.519268,1483.58965
381,203,3.05555556,2.41176471,91.61701,781.98,2209.22,3058.57,173.69,291.11,277.73,70.49,12.34,359.783821,715.858298
382,1018,3.11764706,4.05882353,88.293758,974.62,1889.7,2828.29,307.83,421.31,261.72,70.39,11.44,1252.04702,2221.21187
383,139,3.125,2.76923077,79.913106,634.64,1652.58,2868.6,313.27,183.43,319.67,70.38,9.29,439.445234,996.418235
384,294,3.0,2.5625,81.9445525,679.24,1961.94,2850.05,294.98,439.91,525.13,70.33,9.27,509.065897,1353.27412
385,1096,2.61111111,3.93333333,94.2377618,810.92,1891.68,2807.67,333.18,532.64,686.87,70.5,9.44,545.3016,1512.2989
386,712,2.46666667,2.94117647,85.9652912,903.38,2052.65,2698.44,281.01,511.21,845.14,70.34,10.32,410.043652,1270.51959
387,726,2.13333333,3.125,88.2993074,944.09,2090.22,2824.88,382.41,542.81,501.71,70.36,10.6,883.174024,1927.18562
388,953,3.11111111,3.76923077,83.5152894,937.51,2177.11,3075.76,340.46,498.82,329.92,70.3,9.61,962.565289,2310.95037
389,176,3.33333333,2.4,85.2320345,962.42,2254.28,3034.43,273.15,425.34,380.65,70.55,8.85,486.574526,1871.24154
390,890,2.35714286,3.77777778,96.9526827,1092.74,2015.0,2872.92,438.91,609.98,440.57,70.36,10.72,763.934302,1744.76701
391,658,2.33333333,2.88235294,83.8836514,795.39,1982.49,2880.87,267.47,342.27,807.27,70.36,12.06,492.796573,1020.86966
392,256,2.92307692,2.61111111,83.8238737,832.95,2133.51,3041.69,298.57,261.43,309.75,70.75,12.06,292.532849,577.947803
393,920,2.5625,3.46153846,79.723214,1038.99,2076.38,2919.32,411.15,584.14,475.26,70.49,12.97,1149.83798,1841.20458
394,966,2.66666667,3.05882353,81.7167887,772.47,2001.18,2868.27,362.95,589.7,573.18,70.39,10.52,382.986258,893.511384
395,179,3.35714286,2.94444444,79.7420375,659.74,1936.45,2789.86,233.82,395.38,490.67,70.4,8.2,358.445805,1507.91379
396,773,2.41176471,2.90909091,79.6142151,1117.36,2042.99,2867.39,213.82,350.76,338.33,70.77,11.82,619.648212,815.96692
397,195,2.53333333,3.29411765,79.8885709,1073.14,2059.37,2697.44,374.02,523.4,478.35,70.6,12.42,830.081183,1643.15677
398,472,2.2,3.11764706,82.2664516,770.73,2048.76,2919.23,183.03,246.69,232.21,70.4,10.64,386.950006,688.251827
399,175,3.11111111,3.70588235,92.4552118,1258.93,2231.65,2936.82,483.81,507.67,849.76,70.56,12.75,1408.98096,3751.94825
400,299,2.76923077,3.27777778,81.8581436,764.55,2090.18,2708.87,364.27,410.71,344.69,70.33,11.01,950.639024,1896.53633
401,289,4.07142857,2.5,89.1328365,409.14,2131.25,3004.38,78.17,268.4,215.21,70.65,11.09,188.011705,250.230902
402,692,2.52941176,3.75,81.998346,1013.99,2225.91,2855.24,289.94,524.52,409.98,70.3,9.82,1759.12436,2455.57775
403,130,2.70588235,3.0,83.8051508,881.11,1847.19,2680.5,412.77,429.73,361.42,70.32,13.37,352.727768,398.558048
404,589,2.46666667,3.91666667,92.359436,1223.15,2292.3,2968.79,424.94,621.79,840.92,70.5,12.52,2814.48549,4184.53417
405,688,2.72222222,3.41176471,84.7373052,1125.06,2239.8,2873.63,311.43,438.2,753.91,70.48,12.44,813.628387,2471.49192
406,554,2.6,2.29411765,86.132838,607.12,1483.91,2688.27,271.14,178.95,159.97,70.5,11.13,408.502383,469.506503
407,671,3.05555556,2.58333333,86.0262982,814.49,1771.47,2795.25,239.01,616.78,428.86,70.47,7.87,785.245538,1836.86934
408,267,2.72727273,3.0,80.3867915,1034.68,2002.12,2937.62,431.63,803.08,582.01,70.51,12.74,759.932876,1315.21599
409,448,2.8,3.0,81.3323099,859.89,2042.17,2804.46,300.61,559.98,671.98,70.34,10.08,660.895439,1642.93155
410,884,2.77777778,3.17647059,88.848107,901.92,2294.06,2990.17,238.17,423.38,341.08,70.38,8.96,887.894131,1961.86659
411,431,3.77777778,2.0,78.5507469,388.37,1619.02,2693.28,191.53,517.77,202.12,70.57,10.38,327.589951,303.873583
412,1061,2.33333333,3.1875,88.2492535,821.01,2180.45,2789.03,394.77,516.86,542.71,70.51,12.55,468.919047,1366.68657
413,252,3.46666667,3.0,78.4799464,933.49,1988.04,2673.85,279.84,468.68,302.28,70.65,9.67,1038.49598,1750.94223
414,417,3.16666667,2.76923077,80.6948593,587.89,1713.35,2816.46,267.89,612.46,579.21,70.32,7.35,373.192603,864.544993
415,644,3.14285714,2.38888889,86.1353921,969.51,1842.03,2818.16,332.0,455.8,978.22,70.75,14.0,491.987935,347.799541
416,642,2.26666667,2.88235294,90.5764754,961.55,2040.8,2731.54,458.25,600.65,305.4,70.41,11.16,280.160344,723.916471
417,1054,2.69230769,3.07142857,90.225261,784.41,2069.58,2937.81,112.74,361.11,277.95,70.5,13.71,1533.38114,3117.67906
